carat,cut,clarity,price
0.34,Premium,SI1,803
0.34,Ideal,SI1,803
0.34,Ideal,SI1,803
0.34,Ideal,SI1,803
0.34,Ideal,SI1,803
0.34,Premium,SI1,803
0.34,Ideal,SI1,803
0.34,Premium,SI1,803
0.34,Premium,SI1,803
0.34,Premium,SI1,803
0.34,Premium,SI1,803
0.45,Premium,SI2,803
0.34,Ideal,VVS1,803
0.37,Premium,VS1,803
0.32,Ideal,VVS2,803
0.31,Ideal,VS2,804
0.31,Ideal,VS1,804
0.32,Very Good,VVS2,804
0.43,Very Good,VS2,804
0.31,Ideal,VVS2,804
0.32,Ideal,VVS2,804
0.4,Ideal,VS2,804
0.33,Ideal,VS2,804
0.33,Premium,VS2,804
0.32,Ideal,VS2,804
0.31,Ideal,VS2,804
0.31,Ideal,VS2,804
0.31,Ideal,VS1,804
0.39,Very Good,VVS1,805
0.31,Ideal,VVS2,805
0.39,Ideal,VVS1,805
0.38,Ideal,VS2,805
0.34,Ideal,VS2,805
0.34,Very Good,VS2,805
0.34,Ideal,VS1,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.34,Ideal,VS1,805
0.34,Premium,VS2,805
0.34,Ideal,VS1,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.34,Ideal,VS2,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.34,Very Good,VS2,805
0.34,Ideal,VS1,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.34,Ideal,VS2,805
0.34,Premium,VS2,805
0.34,Premium,VS2,805
0.34,Ideal,VS2,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.34,Ideal,VS2,805
0.34,Premium,VS1,805
0.34,Ideal,VS1,805
0.34,Ideal,VS2,805
0.33,Very Good,VVS2,806
0.35,Ideal,VVS2,806
0.33,Ideal,VVS1,806
0.33,Ideal,VS1,806
0.33,Ideal,IF,806
0.32,Premium,VVS2,806
0.6,Premium,I1,806
0.42,Ideal,VS2,807
0.35,Ideal,VS2,807
0.44,Ideal,VS1,807
0.44,Ideal,VS1,807
0.46,Ideal,SI2,807
0.46,Ideal,SI1,807
0.29,Premium,VVS1,807
0.36,Premium,VS2,807
0.36,Ideal,VS2,807
0.43,Ideal,SI1,807
0.4,Ideal,VVS2,807
0.4,Ideal,VVS2,807
0.4,Very Good,VS2,807
0.4,Ideal,VS2,807
0.4,Very Good,VS1,807
0.4,Premium,VS1,807
0.4,Good,VS1,807
0.4,Ideal,VS2,807
0.4,Premium,VS1,807
0.4,Good,VS2,807
0.4,Very Good,VS1,807
0.4,Good,VS2,807
0.4,Very Good,VS2,807
0.4,Ideal,VS1,807
0.4,Premium,VS1,807
0.31,Very Good,VVS1,808
0.39,Very Good,VS2,808
0.32,Ideal,VVS2,808
0.38,Ideal,VS2,808
0.32,Ideal,VS2,808
0.35,Ideal,IF,808
0.32,Very Good,VVS2,809
0.46,Very Good,SI2,809
0.38,Ideal,VVS2,809
0.32,Ideal,VVS2,809
0.32,Ideal,VVS1,809
0.37,Ideal,VS2,809
0.41,Ideal,VS2,809
0.38,Good,VS2,809
0.37,Ideal,VS1,810
0.41,Ideal,SI2,810
0.36,Ideal,SI1,810
0.36,Ideal,SI1,810
0.36,Ideal,SI1,810
0.36,Premium,VS1,810
0.36,Premium,VS1,810
0.4,Very Good,VS1,810
0.4,Ideal,VS1,810
0.4,Premium,VS1,810
0.4,Premium,VS1,810
0.4,Premium,VS1,810
0.4,Very Good,VS1,810
0.4,Premium,SI2,810
0.36,Ideal,VS1,810
0.36,Premium,VS1,810
0.36,Premium,SI1,810
0.36,Premium,SI1,810
0.36,Ideal,SI1,810
0.36,Ideal,SI1,810
0.36,Ideal,SI1,810
0.36,Premium,SI1,810
0.36,Very Good,SI1,810
0.36,Ideal,SI1,810
0.36,Ideal,SI1,810
0.3,Very Good,IF,810
0.3,Premium,IF,810
0.3,Very Good,IF,810
0.36,Fair,VS1,810
0.44,Premium,VS2,810
0.42,Ideal,SI1,810
0.33,Premium,VVS1,810
0.33,Ideal,VVS2,810
0.42,Ideal,SI1,810
0.44,Ideal,SI1,810
0.33,Ideal,VVS2,810
0.42,Ideal,SI1,810
0.44,Very Good,SI1,810
0.42,Premium,SI1,810
0.33,Ideal,VVS2,810
0.44,Very Good,VS1,810
0.42,Very Good,SI1,810
0.33,Ideal,VVS1,810
0.44,Ideal,SI1,810
0.42,Ideal,SI1,810
0.42,Ideal,SI1,810
0.42,Very Good,SI1,810
0.44,Very Good,SI1,810
0.42,Ideal,SI1,810
0.44,Ideal,SI1,810
0.37,Ideal,VVS1,810
0.44,Premium,SI1,810
0.42,Ideal,SI1,810
0.42,Ideal,SI1,810
0.42,Premium,SI1,810
0.42,Premium,SI1,810
0.42,Premium,SI1,810
0.33,Very Good,VVS2,810
0.33,Ideal,VVS2,810
0.41,Very Good,VVS2,811
0.41,Ideal,VS2,811
0.37,Ideal,VS2,811
0.37,Premium,VS2,811
0.37,Premium,VS2,811
0.37,Ideal,VS2,811
0.37,Premium,VS2,811
0.37,Ideal,VS2,811
0.34,Ideal,SI1,459
0.34,Ideal,SI1,459
0.34,Very Good,SI1,459
0.34,Premium,SI1,459
0.34,Ideal,SI1,459
0.34,Ideal,SI1,459
0.34,Very Good,SI1,459
0.34,Ideal,SI1,459
0.33,Very Good,SI2,460
0.25,Ideal,VS2,460
0.25,Ideal,VS1,460
0.35,Good,SI2,460
0.35,Very Good,SI2,460
0.35,Premium,VS1,460
0.24,Very Good,VS2,461
0.24,Very Good,VS2,461
0.24,Very Good,VS1,461
0.24,Very Good,VS1,461
0.31,Ideal,VVS1,461
0.31,Ideal,VS1,461
0.32,Ideal,SI1,461
0.32,Ideal,SI1,461
0.3,Ideal,SI1,461
0.3,Ideal,SI1,461
0.32,Premium,SI1,461
0.32,Premium,SI1,461
0.32,Very Good,SI1,461
0.32,Good,SI1,461
0.32,Good,SI1,461
0.32,Very Good,SI1,461
0.37,Very Good,VS2,811
0.37,Very Good,VS2,811
0.37,Very Good,VS2,811
0.37,Ideal,VS2,811
0.37,Ideal,VS2,811
0.37,Very Good,VS2,811
0.37,Ideal,VS1,811
0.37,Ideal,VS2,811
0.37,Ideal,VS1,811
0.37,Very Good,VS2,811
0.37,Ideal,VS2,811
0.37,Ideal,VS2,811
0.37,Ideal,VS2,811
0.37,Very Good,VS2,811
0.37,Premium,VS2,811
0.3,Ideal,VVS2,812
0.38,Premium,SI2,812
0.38,Premium,SI2,812
0.38,Ideal,SI2,812
0.38,Premium,SI2,812
0.38,Premium,VS2,812
0.38,Premium,VS2,812
0.38,Premium,VS2,812
0.38,Premium,VS2,812
0.38,Premium,VS2,812
0.38,Premium,SI1,812
0.38,Premium,SI1,812
0.38,Very Good,SI1,812
0.38,Premium,SI2,812
0.38,Ideal,SI2,812
0.44,Very Good,VS1,813
0.34,Ideal,VVS1,813
0.3,Ideal,VVS1,813
0.32,Ideal,VVS1,813
0.38,Ideal,VS2,813
0.44,Ideal,SI1,813
0.3,Ideal,IF,813
0.4,Fair,VS2,813
0.43,Premium,SI2,813
0.41,Very Good,VS2,813
0.31,Good,IF,813
0.3,Very Good,VVS2,814
0.3,Very Good,VVS1,814
0.3,Very Good,VVS1,814
0.4,Very Good,VS2,814
0.31,Good,VS1,814
0.31,Fair,VS2,814
0.31,Ideal,VVS2,814
0.33,Ideal,VVS2,814
0.33,Ideal,VVS2,814
0.33,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.3,Ideal,VVS2,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.32,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.3,Ideal,VVS1,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.32,Ideal,IF,814
0.4,Good,VS2,814
0.26,Ideal,VVS1,814
0.26,Ideal,VVS1,814
0.26,Premium,VVS1,814
0.42,Premium,SI2,814
0.47,Premium,SI2,814
0.3,Premium,VS1,814
0.3,Premium,VS1,814
0.32,Premium,VVS1,814
0.32,Ideal,VVS1,814
0.3,Good,VVS2,814
0.32,Ideal,VS1,814
0.46,Very Good,SI2,815
0.29,Very Good,IF,815
0.37,Ideal,VVS2,815
0.29,Ideal,VVS2,815
0.31,Ideal,VVS2,815
0.31,Ideal,VVS2,815
0.37,Ideal,VVS1,815
0.37,Ideal,VVS1,815
0.37,Ideal,VVS1,815
0.31,Ideal,VVS1,815
0.31,Ideal,VVS1,815
0.29,Ideal,VVS1,815
0.4,Ideal,VS1,815
0.29,Ideal,IF,815
0.38,Premium,SI1,815
0.32,Very Good,VVS2,816
0.34,Good,VS2,816
0.32,Ideal,VVS2,816
0.32,Ideal,VVS2,816
0.32,Ideal,VVS2,816
0.39,Ideal,VS2,816
0.34,Ideal,VS1,816
0.4,Good,VS2,816
0.31,Premium,VS1,816
0.31,Premium,VS1,816
0.4,Premium,SI1,816
0.31,Premium,VS2,816
0.31,Premium,VS2,816
0.34,Fair,VS2,816
0.34,Ideal,VS2,816
0.31,Ideal,VS2,816
0.31,Ideal,VVS1,816
0.31,Ideal,VVS1,816
0.31,Ideal,IF,816
0.31,Premium,VVS2,816
0.31,Ideal,VVS2,816
0.39,Ideal,VS1,816
0.31,Very Good,VVS1,816
0.31,Very Good,VVS1,816
0.31,Very Good,VVS1,816
0.31,Good,VVS1,816
0.31,Ideal,VVS2,816
0.31,Premium,VVS1,816
0.31,Ideal,VVS2,816
0.31,Very Good,VVS2,816
0.31,Ideal,IF,816
0.31,Premium,VVS1,816
0.31,Ideal,VVS1,816
0.31,Ideal,VVS1,816
0.31,Premium,VVS2,816
0.31,Premium,VVS2,816
0.31,Ideal,VVS2,816
0.31,Very Good,VVS1,816
0.31,Premium,VVS1,816
0.31,Good,VVS1,816
0.31,Ideal,VVS1,816
0.31,Ideal,VVS1,816
0.31,Premium,VVS1,816
0.31,Premium,IF,816
0.31,Good,VVS1,816
0.31,Ideal,VVS1,816
0.31,Ideal,VVS1,816
0.31,Very Good,VVS1,816
0.31,Premium,VVS1,816
0.31,Premium,VVS1,816
0.31,Premium,VVS2,816
0.31,Ideal,VVS1,816
0.31,Premium,VVS1,816
0.31,Premium,VVS1,816
0.31,Very Good,VVS1,816
0.31,Very Good,VVS1,816
0.31,Ideal,VVS1,816
0.31,Ideal,IF,816
0.31,Premium,IF,816
0.31,Ideal,VVS2,816
0.31,Premium,VVS1,816
0.31,Ideal,VVS1,816
0.31,Very Good,VVS2,816
0.39,Very Good,VVS2,817
0.36,Ideal,VVS2,817
0.25,Ideal,VVS1,817
0.38,Ideal,VS1,817
0.36,Ideal,VS1,817
0.3,Ideal,VS1,817
0.37,Premium,VS1,817
0.43,Very Good,VS1,817
0.38,Very Good,VS2,818
0.43,Ideal,SI1,818
0.41,Premium,SI2,818
0.41,Ideal,SI2,818
0.41,Very Good,SI2,818
0.41,Premium,SI2,818
0.41,Very Good,SI2,818
0.41,Very Good,SI2,818
0.41,Very Good,SI2,818
0.41,Good,SI2,818
0.41,Premium,SI2,818
0.41,Very Good,SI2,818
0.41,Fair,SI2,818
0.37,Very Good,VS1,818
0.37,Good,VS1,818
0.4,Very Good,VS1,818
0.34,Very Good,VVS2,819
0.34,Very Good,VVS1,819
0.34,Very Good,VVS1,819
0.36,Ideal,VS1,819
0.3,Premium,VVS2,819
0.3,Very Good,VVS1,819
0.3,Premium,VVS1,819
0.3,Ideal,VVS1,819
0.3,Very Good,VVS2,819
0.3,Ideal,VVS2,819
0.3,Ideal,VVS2,819
0.3,Premium,VVS2,819
0.3,Fair,VVS2,819
0.4,Ideal,VS1,819
0.37,Very Good,VS1,820
0.35,Ideal,VVS2,820
0.39,Ideal,VVS1,820
0.33,Ideal,VVS1,820
0.33,Ideal,VVS1,820
0.4,Ideal,SI1,820
0.33,Ideal,IF,820
0.4,Good,VS1,820
0.27,Premium,IF,820
0.36,Very Good,VS1,821
0.32,Ideal,VVS1,821
0.31,Ideal,VS1,821
0.31,Ideal,VS1,821
0.31,Ideal,IF,821
0.4,Premium,SI2,821
0.34,Premium,VS1,821
0.36,Very Good,VVS1,821
0.39,Ideal,VS2,821
0.39,Very Good,VS2,821
0.36,Ideal,VVS2,821
0.39,Premium,VVS1,821
0.39,Very Good,VS2,821
0.39,Very Good,VS2,821
0.36,Ideal,VVS1,821
0.36,Very Good,VVS2,821
0.4,Very Good,VS1,822
0.38,Ideal,VS2,822
0.33,Ideal,VS2,822
0.41,Very Good,VS1,823
0.39,Premium,SI1,823
0.37,Ideal,SI1,823
0.4,Good,VVS2,823
0.42,Ideal,VS1,823
0.42,Ideal,VVS2,823
0.33,Ideal,VVS2,824
0.33,Ideal,VVS2,824
0.33,Ideal,VVS2,824
0.36,Ideal,VVS1,824
0.41,Ideal,VS1,824
0.41,Ideal,SI1,824
0.41,Ideal,SI1,824
0.31,Ideal,VS1,824
0.34,Very Good,VVS2,825
0.34,Very Good,VVS2,825
0.36,Very Good,VS1,825
0.36,Very Good,VS1,825
0.4,Ideal,VS2,825
0.45,Ideal,VS1,825
0.45,Ideal,VS1,825
0.45,Ideal,VS1,825
0.32,Ideal,VS1,825
0.32,Ideal,VS1,825
0.32,Ideal,VS1,825
0.32,Ideal,VS1,825
0.32,Ideal,VS1,825
0.28,Ideal,IF,825
0.3,Good,VVS1,825
0.37,Good,VS1,825
0.42,Premium,VS2,825
0.34,Ideal,VVS2,826
0.3,Ideal,VVS1,826
0.3,Ideal,VVS1,826
0.3,Ideal,VVS1,826
0.3,Ideal,VVS1,826
0.3,Ideal,VVS1,826
0.4,Ideal,VS1,826
0.3,Ideal,IF,826
0.34,Good,VVS2,826
0.32,Premium,SI1,461
0.32,Good,SI1,461
0.32,Very Good,SI1,461
0.32,Good,SI1,461
0.28,Very Good,VS1,462
0.26,Ideal,VS1,462
0.28,Ideal,VS1,462
0.23,Good,VVS2,462
0.25,Good,VVS2,462
0.23,Good,VVS1,462
0.31,Very Good,SI1,462
0.31,Premium,SI1,462
0.31,Good,SI2,462
0.31,Very Good,SI2,462
0.31,Very Good,SI2,462
0.31,Very Good,SI2,462
0.31,Good,SI2,462
0.31,Very Good,SI1,462
0.31,Ideal,SI1,462
0.31,Premium,SI1,462
0.31,Very Good,SI2,462
0.31,Very Good,SI2,462
0.31,Premium,SI2,462
0.31,Premium,SI2,462
0.31,Very Good,SI1,462
0.31,Premium,SI2,462
0.31,Good,SI1,462
0.31,Ideal,SI2,462
0.31,Good,SI1,462
0.31,Ideal,SI1,462
0.31,Good,VVS1,826
0.51,Premium,I1,826
0.4,Good,VS2,826
0.31,Very Good,VVS1,826
0.38,Very Good,IF,827
0.33,Ideal,VVS2,827
0.28,Ideal,VVS2,827
0.4,Good,VS2,827
0.41,Good,VS1,827
0.41,Good,VS1,827
0.35,Very Good,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.35,Premium,SI1,827
0.35,Ideal,SI1,827
0.35,Premium,SI1,827
0.35,Premium,SI1,827
0.35,Premium,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.35,Premium,SI1,827
0.35,Ideal,SI1,827
0.35,Premium,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.35,Ideal,SI1,827
0.38,Ideal,SI2,827
0.5,Fair,I1,827
0.41,Ideal,VVS2,827
0.41,Very Good,VS2,827
0.41,Good,VVS2,827
0.41,Very Good,VS2,827
0.32,Ideal,VVS1,827
0.41,Premium,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Ideal,VS2,827
0.41,Premium,VS2,827
0.41,Premium,VVS2,827
0.41,Very Good,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS1,827
0.41,Premium,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Premium,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Very Good,VS2,827
0.41,Premium,VS2,827
0.41,Premium,VS2,827
0.41,Good,VVS2,827
0.41,Ideal,VS2,827
0.41,Good,IF,827
0.41,Very Good,VVS2,827
0.41,Very Good,VS2,827
0.41,Ideal,VS2,827
0.41,Ideal,VS2,827
0.41,Ideal,VS1,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Very Good,VS1,827
0.41,Very Good,VS2,827
0.41,Very Good,VS1,827
0.41,Ideal,VVS2,827
0.41,Premium,VS1,827
0.41,Very Good,VS2,827
0.41,Premium,VS2,827
0.41,Ideal,VS2,827
0.41,Ideal,VVS2,827
0.41,Good,VVS2,827
0.41,Ideal,VS2,827
0.41,Premium,VVS2,827
0.41,Ideal,VS2,827
0.41,Premium,VVS2,827
0.41,Premium,VS2,827
0.41,Good,IF,827
0.41,Ideal,VS2,827
0.34,Ideal,VS1,827
0.32,Ideal,VVS1,827
0.32,Ideal,VVS1,827
0.41,Ideal,VS1,827
0.36,Ideal,VVS2,828
0.31,Ideal,VVS2,828
0.31,Ideal,VVS2,828
0.32,Ideal,VVS1,828
0.33,Ideal,VVS1,828
0.31,Ideal,VVS1,828
0.31,Ideal,VVS1,828
0.31,Ideal,VVS1,828
0.44,Ideal,VS2,828
0.39,Ideal,VS2,828
0.32,Ideal,VS2,828
0.4,Ideal,VS1,828
0.36,Ideal,VS1,828
0.47,Fair,SI1,828
0.28,Ideal,IF,828
0.28,Premium,VVS2,828
0.28,Ideal,VVS1,828
0.28,Ideal,VVS2,828
0.28,Ideal,VVS2,828
0.28,Ideal,VVS2,828
0.28,Premium,VVS1,828
0.28,Premium,VVS1,828
0.28,Premium,VVS1,828
0.32,Ideal,VS1,828
0.32,Good,VS2,828
0.32,Premium,VVS2,828
0.32,Premium,VVS2,828
0.32,Premium,VVS2,828
0.32,Premium,VVS2,828
0.32,Very Good,VVS2,828
0.32,Premium,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Ideal,VVS2,828
0.32,Premium,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Very Good,VS1,828
0.32,Ideal,VS1,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS1,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Premium,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Premium,VS2,828
0.32,Premium,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Ideal,VS2,828
0.32,Very Good,VS2,828
0.32,Very Good,VS2,828
0.3,Ideal,VS2,828
0.32,Ideal,VS1,828
0.32,Premium,VS1,828
0.32,Ideal,VS2,828
0.44,Premium,VS2,828
0.4,Very Good,IF,828
0.4,Very Good,IF,828
0.4,Ideal,IF,828
0.33,Ideal,VVS1,828
0.4,Ideal,IF,828
0.32,Premium,VS2,829
0.44,Very Good,SI1,829
0.42,Very Good,SI1,829
0.33,Premium,VS2,829
0.32,Ideal,VVS2,829
0.33,Ideal,VVS1,829
0.41,Ideal,VS1,829
0.42,Ideal,SI2,829
0.34,Ideal,VS2,829
0.34,Ideal,VS2,829
0.47,Fair,SI1,829
0.35,Ideal,VS1,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Premium,VS2,829
0.35,Very Good,VS1,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Premium,VS2,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Premium,VS2,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Ideal,VS1,829
0.35,Premium,VS1,829
0.35,Ideal,VS2,829
0.35,Ideal,VS2,829
0.35,Ideal,VS1,829
0.35,Ideal,VS1,829
0.35,Ideal,VS2,829
0.45,Good,SI1,829
0.35,Ideal,VS2,829
0.35,Premium,VS2,829
0.35,Ideal,VS2,829
0.31,Very Good,VVS1,830
0.35,Ideal,VVS2,830
0.42,Ideal,VS1,830
0.3,Ideal,IF,830
0.3,Ideal,IF,830
0.46,Fair,VS2,830
0.41,Ideal,VS1,830
0.41,Premium,VS1,830
0.41,Premium,VS1,830
0.41,Premium,VS1,830
0.41,Ideal,VS1,830
0.41,Ideal,VS1,830
0.41,Premium,VS1,830
0.41,Good,VS1,830
0.41,Premium,SI2,830
0.45,Premium,SI2,830
0.39,Good,VS2,830
0.43,Premium,SI1,830
0.43,Ideal,SI1,830
0.43,Premium,SI1,830
0.43,Premium,SI1,830
0.3,Very Good,IF,831
0.45,Ideal,SI1,831
0.38,Very Good,SI1,831
0.3,Very Good,VVS1,832
0.3,Very Good,VVS1,832
0.39,Very Good,VS2,832
0.36,Very Good,VS1,832
0.38,Ideal,VVS2,832
0.38,Ideal,VVS2,832
0.38,Ideal,VVS2,832
0.38,Ideal,VVS2,832
0.38,Ideal,VS1,832
0.44,Premium,SI2,832
0.33,Ideal,VVS2,832
0.41,Very Good,VS2,833
0.35,Very Good,IF,833
0.37,Premium,VS1,833
0.42,Ideal,SI1,833
0.41,Fair,VVS2,833
0.37,Ideal,VS2,833
0.37,Premium,SI1,833
0.37,Premium,VS1,833
0.37,Premium,VS2,833
0.37,Premium,VS2,833
0.37,Premium,VS2,833
0.37,Premium,VS2,833
0.37,Ideal,VS2,833
0.37,Ideal,VS2,833
0.37,Premium,VS2,833
0.37,Ideal,VS2,833
0.31,Very Good,SI1,462
0.31,Very Good,SI1,462
0.31,Very Good,SI1,462
0.31,Very Good,SI2,462
0.31,Ideal,SI2,462
0.31,Good,SI2,462
0.31,Very Good,SI1,462
0.31,Ideal,SI2,462
0.31,Ideal,SI2,462
0.31,Ideal,SI2,462
0.31,Good,SI1,462
0.31,Very Good,SI2,462
0.31,Good,SI2,462
0.31,Very Good,SI1,462
0.31,Good,SI2,462
0.31,Premium,SI1,462
0.31,Premium,SI1,462
0.31,Premium,SI1,462
0.31,Good,SI1,462
0.31,Very Good,SI1,462
0.27,Very Good,VS1,463
0.33,Ideal,SI2,463
0.33,Ideal,SI2,463
0.33,Ideal,SI2,463
0.33,Ideal,SI1,463
0.33,Ideal,SI1,463
0.33,Very Good,SI2,463
0.33,Premium,SI2,463
0.33,Premium,VS2,463
0.33,Very Good,SI1,463
0.37,Premium,VS2,833
0.37,Premium,VS2,833
0.37,Premium,SI1,833
0.37,Premium,SI1,833
0.37,Ideal,SI1,833
0.37,Premium,SI1,833
0.37,Ideal,SI1,833
0.38,Premium,VS1,833
0.38,Premium,VS1,833
0.38,Premium,VS1,833
0.38,Premium,VS1,833
0.38,Ideal,VS1,833
0.38,Premium,VVS2,833
0.38,Ideal,VVS2,833
0.38,Very Good,VS1,833
0.38,Ideal,VS1,833
0.44,Very Good,VVS2,834
0.32,Very Good,VVS1,834
0.41,Very Good,VS2,834
0.32,Ideal,VVS2,834
0.38,Ideal,SI1,834
0.39,Ideal,VS2,834
0.39,Premium,SI1,834
0.39,Premium,SI2,834
0.41,Very Good,VS1,834
0.41,Very Good,VS1,834
0.3,Ideal,VS1,835
0.3,Ideal,VS1,835
0.35,Very Good,VVS2,835
0.41,Very Good,VS2,835
0.38,Very Good,VS1,835
0.36,Ideal,VS1,835
0.36,Ideal,VS1,835
0.36,Ideal,VS1,835
0.6,Premium,I1,835
0.35,Very Good,VVS1,835
0.3,Very Good,IF,835
0.34,Very Good,VVS1,835
0.34,Ideal,VVS2,835
0.38,Ideal,VVS2,836
0.41,Good,SI1,836
0.41,Ideal,SI2,836
0.41,Premium,SI2,836
0.3,Very Good,VVS2,837
0.32,Ideal,VVS2,837
0.32,Ideal,VVS2,837
0.32,Ideal,VVS2,837
0.3,Ideal,VVS2,837
0.3,Ideal,VVS2,837
0.3,Ideal,VVS2,837
0.3,Ideal,VVS2,837
0.31,Ideal,IF,837
0.31,Ideal,IF,837
0.31,Premium,VVS2,837
0.4,Very Good,SI1,837
0.31,Ideal,VVS2,837
0.43,Very Good,VVS2,838
0.41,Very Good,SI1,838
0.33,Very Good,IF,838
0.34,Ideal,VVS2,838
0.34,Ideal,VVS2,838
0.34,Ideal,VVS2,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.33,Ideal,VVS1,838
0.3,Ideal,VVS1,838
0.3,Ideal,VVS1,838
0.3,Ideal,VVS1,838
0.3,Ideal,VVS1,838
0.3,Ideal,VVS1,838
0.3,Ideal,VVS1,838
