Date,Fruit,Sale
2019-07-23,Apple,77
2019-08-27,Pear,76
2019-11-08,Pear,54
2019-08-24,Apple,63
2019-09-22,Grape,67
2019-07-14,Peach,51
2019-05-03,Peach,65
2019-10-24,Pear,52
2019-07-23,Pear,66
2019-06-14,Peach,73
2019-01-31,Peach,57
2019-12-18,Peach,70
2019-11-08,Peach,63
2019-04-25,Peach,56
2019-11-12,Apple,56
2019-12-21,Banana,63
2019-12-19,Peach,68
2019-04-02,Grape,55
2019-02-22,Apple,51
2019-05-22,Peach,71
2019-08-26,Peach,51
2019-06-24,Peach,79
2019-10-19,Pear,56
2019-02-10,Pear,52
2019-02-06,Banana,65
2019-04-04,Peach,75
2019-07-11,Peach,71
2019-01-05,Grape,70
2019-11-04,Grape,65
2019-01-20,Pear,63
2019-01-09,Peach,64
2019-04-30,Peach,74
2019-04-24,Apple,74
2019-05-07,Grape,70
2019-01-08,Banana,56
2019-11-21,Apple,65
2019-07-21,Apple,70
2019-05-09,Pear,73
2019-08-08,Peach,73
2019-04-16,Apple,66
2019-12-29,Pear,53
2019-04-03,Pear,62
2019-08-14,Pear,72
2019-02-16,Apple,55
2019-05-17,Pear,75
2019-07-03,Peach,65
2019-10-02,Peach,73
2019-08-21,Grape,51
2019-12-19,Banana,79
2019-01-30,Peach,55
2019-01-02,Peach,78
2019-02-04,Peach,75
2019-08-05,Pear,64
2019-04-05,Pear,78
2019-03-15,Grape,59
2019-04-12,Apple,50
2019-02-07,Banana,50
2019-07-25,Peach,52
2019-01-23,Peach,54
2019-08-13,Peach,62
2019-04-12,Peach,51
2019-06-18,Grape,60
2019-04-06,Banana,79
2019-05-14,Banana,75
2019-04-12,Apple,58
2019-08-04,Banana,66
2019-03-13,Banana,78
2019-09-14,Banana,53
2019-12-14,Peach,60
2019-04-09,Peach,59
2019-04-17,Peach,77
2019-10-24,Apple,79
2019-06-26,Banana,51
2019-02-04,Apple,67
2019-04-28,Apple,70
2019-05-10,Grape,71
2019-04-18,Grape,59
2019-09-21,Peach,68
2019-05-23,Apple,65
2019-06-23,Apple,53
2019-09-26,Peach,73
2019-07-10,Peach,50
2019-06-22,Peach,54
2019-12-24,Pear,73
2019-08-17,Pear,56
2019-11-09,Grape,75
2019-07-25,Apple,66
2019-05-06,Banana,50
2019-02-20,Grape,56
2019-01-04,Banana,59
2019-10-12,Banana,61
2019-02-07,Grape,75
2019-04-22,Banana,62
2019-12-26,Grape,64
2019-02-21,Grape,58
2019-10-28,Apple,55
2019-07-10,Apple,62
2019-06-08,Banana,50
2019-10-20,Grape,64
2019-03-18,Peach,54
2019-10-23,Grape,60
2019-01-30,Grape,69
2019-05-22,Pear,60
2019-10-18,Pear,78
2019-03-30,Peach,62
2019-09-03,Peach,65
2019-09-21,Banana,67
2019-12-08,Grape,78
2019-04-23,Pear,53
2019-09-15,Grape,77
2019-09-13,Apple,60
2019-03-10,Apple,78
2019-08-31,Banana,54
2019-01-12,Apple,68
2019-12-22,Apple,56
2019-05-11,Peach,50
2019-11-15,Grape,54
2019-07-03,Grape,75
2019-04-13,Apple,56
2019-10-09,Grape,57
2019-07-14,Peach,76
2019-06-18,Banana,56
2019-09-24,Apple,74
2019-06-03,Peach,57
2019-01-07,Pear,64
2019-05-28,Apple,55
2019-11-14,Apple,69
2019-08-30,Pear,56
2019-07-08,Grape,66
2019-10-10,Grape,74
2019-01-13,Pear,62
2019-02-12,Pear,61
2019-08-04,Banana,62
2019-07-20,Peach,61
2019-11-16,Pear,52
2019-06-11,Apple,66
2019-08-05,Banana,70
2019-06-12,Banana,79
2019-12-04,Pear,59
2019-04-15,Peach,73
2019-02-16,Peach,57
2019-04-08,Peach,52
2019-02-27,Apple,59
2019-11-03,Peach,79
2019-12-29,Grape,74
2019-06-25,Grape,50
2019-01-02,Banana,69
2019-04-30,Grape,55
2019-08-19,Pear,54
2019-03-07,Apple,50
2019-06-09,Grape,53
2019-03-06,Grape,63
2019-03-25,Grape,68
2019-08-13,Pear,67
2019-04-22,Pear,71
2019-08-03,Peach,73
2019-05-22,Peach,67
2019-09-07,Banana,65
2019-05-16,Pear,67
2019-09-28,Apple,52
2019-04-24,Grape,76
2019-09-30,Banana,69
2019-07-27,Pear,53
2019-04-23,Peach,71
2019-12-05,Peach,71
2019-09-14,Banana,73
2019-06-30,Banana,59
2019-01-08,Peach,71
2019-11-24,Apple,76
2019-12-06,Grape,63
2019-05-30,Pear,62
2019-12-18,Banana,64
2019-11-12,Apple,76
2019-07-10,Grape,79
2019-02-21,Apple,78
2019-11-04,Pear,67
2019-12-03,Peach,52
2019-08-09,Grape,53
2019-10-26,Peach,62
2019-08-08,Pear,79
2019-04-25,Apple,60
2019-04-17,Peach,66
2019-01-16,Grape,57
2019-10-16,Grape,77
2019-04-17,Apple,57
2019-01-28,Banana,70
2019-01-17,Peach,54
2019-12-27,Apple,54
2019-11-18,Apple,59
2019-10-01,Grape,62
2019-01-18,Banana,54
2019-04-01,Pear,70
2019-05-12,Apple,73
2019-09-23,Apple,64
2019-08-18,Banana,61
2019-12-07,Apple,72
2019-12-27,Grape,69
2019-09-10,Grape,74
2019-09-27,Grape,72
2019-09-09,Peach,52
2019-06-14,Grape,51
2019-12-08,Pear,79
2019-11-06,Peach,74
2019-05-14,Apple,68
2019-07-28,Banana,52
2019-04-24,Grape,75
2019-04-13,Pear,64
2019-10-28,Pear,58
2019-09-27,Banana,70
2019-04-11,Apple,76
2019-08-05,Peach,77
2019-03-27,Pear,73
2019-05-23,Peach,73
2019-10-14,Apple,51
2019-03-18,Apple,74
2019-06-07,Banana,50
2019-12-25,Grape,67
2019-12-17,Peach,78
2019-12-24,Peach,71
2019-07-01,Peach,58
2019-06-12,Peach,67
2019-09-07,Banana,78
2019-06-20,Peach,69
2019-02-08,Pear,56
2019-09-10,Pear,65
2019-09-29,Pear,71
2019-09-30,Peach,57
2019-02-01,Peach,59
2019-11-14,Peach,68
2019-09-05,Peach,57
2019-03-29,Apple,67
2019-09-12,Pear,50
2019-07-25,Apple,52
2019-06-01,Peach,77
2019-05-05,Grape,65
2019-09-09,Banana,71
2019-08-16,Peach,59
2019-02-05,Pear,64
2019-11-11,Grape,61
2019-06-07,Apple,67
2019-09-09,Peach,68
2019-09-26,Grape,51
2019-04-22,Apple,76
2019-09-09,Peach,63
2019-07-28,Pear,73
2019-10-08,Banana,71
2019-11-16,Peach,66
2019-06-01,Apple,61
2019-01-22,Pear,59
2019-01-07,Banana,57
2019-01-30,Apple,77
2019-05-29,Grape,66
2019-02-28,Grape,64
2019-06-15,Grape,65
2019-02-10,Grape,68
2019-08-24,Grape,50
2019-03-10,Grape,70
2019-07-26,Grape,75
2019-11-04,Peach,75
2019-05-10,Banana,53
2019-11-14,Grape,68
2019-07-01,Peach,58
2019-11-19,Pear,53
2019-08-08,Peach,56
2019-11-09,Peach,65
2019-04-15,Peach,65
2019-12-30,Pear,77
2019-02-06,Pear,69
2019-03-05,Grape,77
2019-02-03,Grape,75
2019-11-07,Pear,56
2019-09-27,Pear,54
2019-03-14,Pear,60
2019-04-27,Peach,76
2019-08-30,Apple,53
2019-03-17,Apple,64
2019-09-29,Peach,76
2019-08-05,Apple,75
2019-06-22,Grape,74
2019-10-03,Apple,50
2019-10-19,Peach,57
2019-06-04,Peach,56
2019-04-11,Peach,70
2019-12-25,Pear,56
2019-10-30,Peach,75
2019-01-06,Grape,60
2019-09-08,Grape,78
2019-06-08,Apple,78
2019-06-20,Grape,74
2019-10-08,Grape,63
2019-06-01,Apple,54
2019-05-23,Grape,61
2019-08-06,Pear,77
2019-01-16,Grape,60
2019-12-14,Pear,57
2019-08-01,Apple,65
2019-06-19,Peach,66
2019-11-24,Peach,77
2019-02-05,Grape,53
2019-10-14,Grape,77
2019-12-02,Apple,65
2019-01-16,Banana,69
2019-03-06,Apple,65
2019-08-26,Peach,58
2019-10-27,Peach,75
2019-05-18,Peach,54
2019-01-31,Grape,62
2019-04-11,Apple,76
2019-05-27,Apple,75
2019-12-18,Pear,59
2019-06-23,Grape,78
2019-04-05,Peach,61
2019-04-08,Grape,71
2019-07-31,Pear,76
2019-04-16,Banana,60
2019-01-26,Apple,77
2019-07-16,Grape,79
2019-10-11,Grape,62
2019-12-10,Pear,66
2019-08-01,Grape,76
2019-10-10,Apple,54
2019-03-21,Grape,77
2019-07-03,Peach,67
2019-04-15,Apple,70
2019-06-08,Peach,78
2019-12-21,Grape,75
2019-05-08,Grape,52
2019-03-04,Grape,64
2019-06-09,Grape,75
2019-05-08,Grape,76
2019-04-06,Grape,51
2019-11-08,Peach,61
2019-08-11,Peach,57
2019-03-23,Banana,57
2019-04-12,Grape,57
2019-02-07,Peach,57
2019-10-19,Grape,51
2019-12-11,Pear,67
2019-01-15,Grape,60
2019-03-28,Grape,70
2019-11-19,Peach,55
2019-11-17,Peach,78
2019-08-08,Peach,73
2019-01-26,Pear,59
2019-06-19,Apple,71
2019-12-26,Apple,78
2019-02-26,Pear,59
2019-10-03,Apple,62
2019-05-12,Peach,67
2019-06-07,Grape,53
2019-03-26,Pear,55
2019-10-02,Peach,52
2019-07-25,Grape,56
2019-10-07,Apple,70
2019-06-30,Apple,76
2019-06-08,Grape,60
2019-04-04,Grape,77
2019-05-10,Apple,59
2019-06-05,Peach,75
2019-10-22,Peach,53
2019-07-31,Peach,55
2019-04-06,Apple,72
2019-09-07,Grape,52
2019-05-16,Banana,63
2019-12-06,Banana,50
2019-12-02,Pear,71
2019-10-06,Banana,63
2019-09-15,Peach,74
2019-03-18,Apple,55
2019-07-06,Apple,76
2019-11-02,Grape,52
2019-04-19,Peach,62
2019-09-25,Apple,72
2019-09-01,Pear,77
2019-07-09,Peach,77
2019-02-10,Grape,64
2019-04-29,Grape,63
2019-09-04,Peach,68
2019-10-12,Grape,52
2019-12-20,Banana,56
2019-11-04,Pear,76
2019-05-19,Peach,60
2019-05-27,Peach,75
2019-10-20,Grape,73
2019-01-11,Peach,51
2019-01-19,Apple,76
2019-12-18,Grape,58
2019-10-31,Grape,68
2019-09-10,Banana,58
2019-10-25,Grape,79
2019-01-15,Apple,77
2019-02-24,Grape,70
2019-06-01,Peach,60
2019-09-07,Grape,70
2019-05-14,Peach,73
2019-12-16,Apple,59
2019-02-24,Banana,54
2019-07-25,Peach,58
2019-12-04,Grape,65
2019-01-20,Apple,59
2019-06-20,Pear,73
2019-12-10,Grape,51
2019-12-21,Banana,62
2019-06-19,Pear,79
2019-06-17,Peach,65
2019-07-18,Peach,76
2019-12-29,Peach,59
2019-04-17,Pear,75
2019-05-13,Apple,66
2019-12-15,Grape,57
2019-02-15,Pear,55
2019-12-17,Apple,73
2019-06-13,Grape,78
2019-07-14,Apple,53
2019-08-18,Grape,75
2019-10-31,Pear,58
2019-12-02,Peach,64
2019-09-14,Banana,79
2019-03-01,Apple,73
2019-08-17,Apple,75
2019-11-21,Peach,60
2019-02-13,Pear,61
2019-04-29,Pear,79
2019-05-16,Grape,56
2019-01-10,Grape,72
2019-08-15,Pear,69
2019-10-28,Apple,61
2019-07-03,Banana,73
2019-10-15,Peach,78
2019-07-14,Pear,52
2019-03-12,Grape,78
2019-02-21,Grape,65
2019-07-15,Pear,50
2019-01-28,Apple,55
2019-11-26,Peach,65
2019-12-08,Apple,74
2019-03-10,Grape,68
2019-07-07,Pear,59
2019-07-12,Peach,75
2019-08-10,Peach,73
2019-03-20,Pear,64
2019-11-19,Apple,57
2019-12-13,Pear,79
2019-03-11,Grape,72
2019-02-21,Pear,50
2019-07-10,Grape,55
2019-05-05,Banana,71
2019-09-23,Pear,57
2019-12-08,Apple,61
2019-08-20,Apple,62
2019-02-28,Peach,57
2019-11-18,Grape,56
2019-09-17,Grape,50
2019-08-08,Peach,69
2019-10-02,Peach,53
2019-06-23,Banana,78
2019-11-09,Peach,66
2019-12-16,Banana,51
2019-03-13,Peach,72
2019-03-07,Grape,71
2019-05-26,Pear,51
2019-12-22,Grape,61
2019-08-30,Banana,52
2019-08-01,Grape,68
2019-03-15,Grape,55
2019-02-17,Grape,78
2019-05-10,Grape,70
2019-04-14,Peach,71
2019-06-04,Apple,74
2019-01-08,Grape,68
2019-05-29,Peach,54
2019-10-12,Grape,79
2019-10-29,Peach,75
2019-09-25,Pear,64
2019-03-01,Peach,62
2019-10-03,Apple,73
2019-03-12,Grape,65
2019-12-08,Apple,69
2019-09-29,Apple,70
2019-02-04,Peach,60
2019-08-03,Banana,72
2019-09-19,Grape,66
2019-05-18,Pear,51
2019-10-24,Pear,67
2019-08-07,Apple,62
2019-04-23,Peach,77
2019-09-01,Banana,76
2019-06-05,Grape,61
2019-10-07,Pear,70
2019-03-02,Banana,59
2019-01-23,Peach,53
2019-01-18,Pear,77
2019-02-05,Apple,67
2019-09-04,Peach,58
2019-05-15,Banana,56
2019-05-13,Peach,79
2019-08-24,Grape,60
2019-03-19,Peach,67
2019-01-27,Pear,51
2019-05-28,Grape,69
2019-10-29,Grape,72
2019-02-05,Apple,79
2019-01-18,Pear,79
2019-02-06,Banana,71
2019-02-05,Apple,63
2019-12-27,Pear,70
2019-10-03,Apple,72
2019-07-08,Pear,61
2019-05-09,Peach,70
2019-07-10,Banana,74
2019-06-08,Banana,57
2019-03-29,Pear,77
2019-09-04,Pear,74
2019-06-07,Pear,69
2019-07-01,Apple,58
2019-05-30,Grape,78
2019-10-22,Grape,63
2019-10-15,Pear,58
2019-09-29,Peach,56
2019-07-09,Banana,69
2019-04-18,Peach,58
2019-01-08,Grape,65
2019-06-23,Grape,60
2019-04-02,Banana,69
2019-06-01,Pear,65
2019-03-31,Banana,73
2019-10-01,Banana,52
2019-09-17,Pear,75
2019-08-14,Grape,50
2019-01-26,Banana,55
2019-08-14,Apple,66
2019-12-24,Grape,61
2019-09-11,Apple,75
2019-01-13,Peach,73
2019-09-20,Grape,69
2019-02-13,Pear,57
2019-05-24,Grape,74
2019-02-01,Pear,60
2019-01-10,Apple,61
2019-11-22,Peach,59
2019-03-28,Banana,62
2019-01-22,Pear,62
2019-02-11,Grape,79
2019-04-27,Banana,76
2019-02-02,Banana,64
2019-09-01,Pear,60
2019-02-02,Apple,79
2019-01-14,Peach,61
2019-06-13,Peach,53
2019-10-03,Peach,50
2019-05-27,Grape,68
2019-12-13,Apple,72
2019-01-03,Peach,66
2019-08-24,Grape,77
2019-01-21,Grape,66
2019-05-27,Banana,67
2019-04-23,Peach,78
2019-09-11,Pear,62
2019-05-01,Pear,62
2019-02-18,Peach,78
2019-02-17,Apple,57
2019-12-03,Pear,79
2019-01-03,Grape,59
2019-08-11,Grape,57
2019-10-05,Banana,72
2019-01-17,Grape,57
2019-03-31,Peach,64
2019-12-16,Banana,68
2019-04-04,Peach,66
2019-04-11,Banana,56
2019-04-08,Peach,52
2019-12-13,Grape,74
2019-12-14,Peach,64
2019-09-12,Peach,67
2019-03-12,Apple,74
2019-10-19,Apple,66
2019-04-10,Pear,66
2019-12-24,Peach,58
2019-07-01,Grape,74
2019-02-18,Apple,55
2019-06-28,Pear,50
2019-12-24,Pear,72
2019-12-20,Peach,58
2019-05-21,Banana,53
2019-09-15,Peach,55
2019-12-02,Peach,50
2019-05-31,Banana,64
2019-10-30,Grape,64
2019-04-21,Apple,65
2019-05-10,Apple,69
2019-12-12,Grape,55
2019-10-02,Banana,67
2019-11-26,Apple,55
2019-01-05,Peach,54
2019-09-13,Pear,60
2019-02-19,Grape,64
2019-03-31,Pear,63
2019-08-16,Peach,64
2019-07-12,Apple,62
2019-02-03,Apple,70
2019-12-08,Peach,54
2019-06-30,Banana,71
2019-07-05,Grape,65
2019-03-18,Peach,64
2019-05-25,Apple,52
2019-08-03,Apple,79
2019-10-17,Grape,79
2019-08-08,Pear,58
2019-01-12,Grape,57
2019-08-07,Apple,61
2019-06-03,Grape,60
2019-10-22,Banana,51
2019-03-02,Apple,72
2019-06-13,Banana,69
2019-10-17,Banana,70
2019-02-02,Apple,58
2019-09-05,Grape,60
2019-05-13,Pear,68
2019-06-30,Peach,75
2019-09-27,Pear,62
2019-09-25,Pear,73
2019-11-11,Pear,64
2019-01-08,Grape,79
2019-12-22,Banana,55
2019-05-17,Banana,66
2019-05-25,Apple,61
2019-04-15,Pear,64
2019-07-06,Pear,75
2019-02-16,Grape,62
2019-04-11,Banana,65
2019-11-16,Banana,71
2019-08-15,Pear,77
2019-09-16,Grape,76
2019-06-19,Banana,72
2019-01-03,Pear,65
2019-10-13,Grape,67
2019-10-04,Peach,52
2019-09-02,Pear,57
2019-04-19,Apple,63
2019-01-07,Grape,71
2019-01-15,Banana,77
2019-07-28,Grape,69
2019-11-06,Apple,52
2019-04-10,Grape,76
2019-05-30,Pear,70
2019-06-27,Peach,71
2019-03-16,Peach,70
2019-12-22,Pear,59
2019-09-28,Apple,62
2019-10-08,Pear,75
2019-03-27,Apple,78
2019-11-30,Grape,74
2019-05-07,Pear,52
2019-02-12,Banana,59
2019-11-23,Peach,70
2019-12-04,Peach,74
2019-07-29,Banana,64
2019-09-23,Pear,55
2019-09-18,Peach,54
2019-03-10,Peach,77
2019-04-25,Pear,78
2019-09-27,Grape,74
2019-07-26,Peach,73
2019-02-08,Pear,75
2019-12-14,Grape,79
2019-10-22,Peach,77
2019-06-30,Grape,52
2019-08-29,Peach,71
2019-01-29,Grape,61
2019-05-03,Pear,52
2019-01-02,Banana,58
2019-06-15,Peach,69
2019-11-15,Peach,53
2019-05-25,Apple,54
2019-12-07,Apple,59
2019-10-12,Apple,66
2019-11-03,Apple,57
2019-09-26,Pear,60
2019-09-02,Apple,55
2019-09-24,Pear,65
2019-09-21,Apple,60
2019-05-12,Peach,57
2019-12-25,Grape,55
2019-07-24,Peach,76
2019-06-02,Grape,72
2019-10-07,Grape,57
2019-08-17,Peach,64
2019-11-03,Grape,55
2019-10-17,Grape,59
2019-04-10,Apple,75
2019-08-01,Peach,51
2019-01-18,Grape,79
2019-06-14,Peach,71
2019-07-05,Grape,57
2019-12-02,Pear,53
2019-05-25,Pear,57
2019-04-28,Grape,50
2019-08-21,Apple,72
2019-05-02,Peach,69
2019-01-15,Grape,65
2019-03-18,Peach,51
2019-04-28,Banana,72
2019-10-05,Peach,79
2019-07-01,Pear,60
2019-01-10,Peach,77
2019-03-31,Pear,68
2019-06-30,Apple,60
2019-08-07,Apple,74
2019-07-29,Banana,58
2019-08-06,Pear,54
2019-01-26,Peach,76
2019-07-17,Peach,51
2019-11-26,Grape,68
2019-09-07,Peach,60
2019-09-01,Peach,50
2019-08-30,Apple,73
2019-03-21,Pear,78
2019-09-01,Peach,51
2019-06-06,Pear,63
2019-08-31,Peach,72
2019-12-08,Pear,78
2019-09-01,Pear,65
2019-05-07,Apple,62
2019-10-12,Apple,58
2019-10-09,Peach,75
2019-01-16,Peach,65
2019-04-11,Pear,78
2019-09-28,Pear,59
2019-03-19,Banana,52
2019-11-25,Peach,72
2019-12-23,Grape,59
2019-05-15,Pear,62
2019-04-29,Peach,68
2019-08-31,Pear,74
2019-06-28,Pear,56
2019-10-30,Banana,67
2019-08-18,Grape,77
2019-01-02,Pear,53
2019-04-10,Pear,71
2019-08-30,Grape,53
2019-11-15,Grape,54
2019-07-01,Pear,63
2019-08-31,Apple,56
2019-02-05,Banana,63
2019-05-16,Grape,75
2019-12-10,Apple,74
2019-05-27,Pear,55
2019-01-11,Banana,60
2019-07-15,Pear,67
2019-10-26,Peach,55
2019-11-18,Pear,69
2019-08-08,Grape,58
2019-03-07,Pear,79
2019-10-07,Peach,74
2019-05-10,Grape,66
2019-07-09,Peach,68
2019-10-23,Peach,55
2019-06-24,Peach,52
2019-10-22,Banana,60
2019-04-23,Apple,66
2019-03-01,Banana,58
2019-11-30,Apple,57
2019-04-03,Pear,78
2019-04-29,Peach,73
2019-02-09,Peach,60
2019-07-02,Peach,58
2019-03-29,Pear,59
2019-11-03,Apple,74
2019-02-18,Grape,62
2019-01-06,Peach,52
2019-11-25,Pear,69
2019-01-31,Banana,77
2019-04-05,Peach,69
2019-04-10,Pear,69
2019-06-26,Grape,70
2019-07-30,Grape,73
2019-06-20,Apple,77
2019-02-15,Peach,75
2019-10-25,Pear,61
2019-12-24,Pear,72
2019-10-27,Apple,52
2019-12-05,Peach,60
2019-12-06,Grape,74
2019-03-28,Apple,66
2019-01-14,Pear,54
2019-08-22,Pear,54
2019-06-08,Pear,68
2019-05-10,Peach,70
2019-12-22,Grape,58
2019-06-16,Peach,79
2019-10-14,Peach,60
2019-02-28,Banana,71
2019-12-21,Grape,63
2019-02-15,Peach,51
2019-10-01,Apple,57
2019-06-30,Apple,77
2019-08-07,Peach,71
2019-04-27,Grape,75
2019-10-13,Banana,62
2019-04-19,Peach,72
2019-08-16,Pear,78
2019-02-14,Peach,79
2019-04-22,Apple,73
2019-09-27,Apple,77
2019-06-24,Peach,60
2019-07-26,Pear,76
2019-07-24,Banana,65
2019-01-06,Pear,57
2019-10-18,Pear,56
2019-09-01,Grape,62
2019-12-07,Peach,64
2019-01-12,Apple,62
2019-11-06,Pear,68
2019-10-15,Peach,73
2019-08-09,Apple,58
2019-06-05,Peach,63
2019-12-24,Pear,63
2019-02-04,Peach,56
2019-04-02,Peach,79
2019-09-16,Peach,71
2019-12-13,Peach,65
2019-10-30,Grape,74
2019-10-15,Peach,72
2019-09-12,Banana,61
2019-06-14,Grape,65
2019-06-03,Banana,58
2019-05-17,Pear,53
2019-11-22,Pear,75
2019-05-01,Peach,63
2019-07-19,Grape,68
2019-09-20,Peach,79
2019-04-07,Peach,70
2019-07-04,Peach,60
2019-02-08,Pear,70
2019-04-25,Banana,63
2019-11-13,Grape,54
2019-11-30,Grape,54
2019-11-30,Peach,71
2019-10-25,Apple,74
2019-03-02,Peach,53
2019-12-18,Pear,77
2019-09-30,Grape,70
2019-12-16,Peach,72
2019-10-16,Apple,74
2019-02-18,Pear,50
2019-03-13,Peach,63
2019-04-06,Pear,72
2019-12-26,Pear,71
2019-02-27,Pear,51
2019-09-15,Banana,68
2019-12-17,Banana,65
2019-03-11,Pear,72
2019-11-02,Grape,78
2019-11-27,Pear,52
2019-09-26,Pear,67
2019-03-11,Grape,59
2019-01-09,Pear,55
2019-11-13,Peach,66
2019-05-28,Pear,59
2019-05-23,Apple,67
2019-08-04,Peach,51
2019-08-21,Banana,63
2019-10-27,Apple,64
2019-12-25,Apple,60
2019-06-10,Peach,57
2019-05-23,Grape,77
2019-01-20,Peach,56
2019-10-13,Apple,72
2019-10-03,Apple,74
2019-11-21,Pear,58
2019-07-21,Peach,50
2019-02-20,Grape,65
2019-07-01,Apple,57
2019-03-02,Pear,58
2019-09-25,Peach,79
2019-01-25,Peach,74
2019-05-26,Pear,51
2019-06-28,Pear,64
2019-01-14,Pear,63
2019-01-13,Banana,61
2019-05-12,Apple,76
2019-03-02,Peach,58
2019-03-18,Grape,61
2019-04-06,Peach,53
2019-06-11,Grape,75
2019-10-21,Pear,58
2019-11-27,Pear,52
2019-08-22,Peach,70
2019-03-26,Pear,59
2019-04-21,Apple,62
2019-12-18,Peach,63
2019-09-30,Grape,63
2019-06-06,Apple,77
2019-07-26,Pear,52
2019-09-19,Grape,50
2019-10-23,Pear,78
2019-02-27,Pear,78
2019-01-11,Banana,61
2019-08-08,Grape,52
2019-05-22,Grape,66
2019-05-13,Grape,78
2019-09-22,Peach,73
2019-04-02,Banana,56
2019-07-23,Peach,69
2019-03-01,Pear,55
2019-02-04,Banana,76
2019-07-20,Peach,65
2019-02-02,Peach,53
2019-12-28,Peach,67
2019-06-28,Pear,50
2019-05-17,Pear,78
2019-06-02,Apple,63
2019-01-19,Grape,56
2019-08-21,Pear,74
2019-07-13,Peach,54
2019-11-06,Pear,63
2019-12-30,Grape,56
2019-07-06,Grape,72
2019-05-03,Grape,67
2019-10-02,Grape,53
2019-09-03,Pear,67
2019-06-26,Peach,75
2019-09-02,Grape,76
2019-05-13,Pear,74
2019-03-07,Peach,52
2019-01-02,Peach,60
2019-08-04,Grape,58
2019-07-26,Banana,71
2019-04-03,Apple,64
2019-01-20,Grape,64
2019-11-19,Grape,54
2019-01-22,Pear,61
2019-11-29,Banana,56
2019-05-08,Pear,65
2019-12-26,Banana,77
2019-01-26,Grape,51
2019-04-13,Peach,71
2019-12-17,Apple,69
2019-03-03,Grape,52
2019-01-06,Banana,65
2019-10-21,Grape,52
2019-02-22,Apple,67
2019-07-03,Grape,64
2019-03-18,Grape,79
2019-03-07,Peach,73
2019-07-10,Grape,74
2019-06-19,Peach,77
2019-05-08,Apple,64
2019-09-13,Peach,68
2019-12-26,Apple,74
2019-08-04,Banana,58
2019-02-15,Grape,53
2019-12-12,Banana,64
2019-01-12,Pear,62
2019-04-22,Grape,67
2019-12-08,Grape,56
2019-09-18,Peach,71
2019-05-22,Apple,73
2019-08-29,Grape,60
2019-11-14,Pear,50
2019-02-11,Peach,51
2019-01-15,Pear,63
2019-10-24,Peach,72
2019-12-05,Peach,72
2019-03-21,Peach,59
2019-05-29,Peach,67
2019-11-12,Peach,66
2019-08-31,Banana,76
2019-03-16,Banana,55
2019-08-23,Pear,70
2019-05-22,Grape,52
2019-11-13,Apple,69
2019-03-16,Apple,78
2019-08-02,Grape,69
2019-01-10,Peach,52
2019-06-16,Pear,73
2019-03-26,Apple,79
2019-07-22,Apple,71
2019-12-30,Pear,75
2019-08-09,Grape,51
2019-06-09,Banana,53
2019-01-23,Peach,76
2019-01-16,Pear,56
2019-12-23,Peach,69
2019-02-20,Pear,59
2019-05-03,Apple,77
2019-12-29,Grape,75
2019-02-23,Apple,68
2019-01-27,Apple,75
2019-09-13,Peach,75
2019-04-30,Peach,68
2019-02-02,Grape,74
2019-09-28,Banana,52
2019-11-22,Grape,68
2019-07-28,Peach,67
2019-08-12,Banana,57
2019-08-04,Apple,79
2019-01-07,Banana,62
2019-06-24,Peach,70
2019-02-22,Peach,72
2019-08-08,Grape,70
2019-08-06,Pear,73
2019-04-14,Apple,65
2019-01-05,Apple,58
2019-12-12,Banana,54
2019-01-26,Peach,50
2019-09-17,Banana,72
2019-01-25,Peach,60
2019-03-02,Peach,66
2019-05-18,Banana,58
2019-05-16,Peach,64
2019-01-27,Peach,62
2019-09-28,Apple,78
2019-04-01,Banana,67
2019-01-18,Pear,53
2019-04-15,Banana,79
2019-03-15,Grape,53
2019-06-07,Grape,59
2019-10-14,Apple,58
2019-03-28,Grape,58
2019-02-28,Grape,68
2019-09-21,Pear,50
2019-08-26,Peach,57
2019-10-05,Apple,59
2019-05-15,Apple,53
2019-04-03,Peach,65
2019-04-16,Peach,53
2019-11-22,Apple,58
2019-04-30,Peach,68
2019-04-18,Banana,58
2019-04-07,Pear,54
2019-12-07,Peach,77
2019-07-03,Grape,74
2019-10-29,Grape,66
2019-07-09,Apple,72
2019-06-04,Grape,56
2019-10-18,Peach,50
2019-05-25,Pear,50
2019-04-05,Grape,53
2019-08-21,Banana,64
2019-04-29,Peach,69
2019-09-12,Peach,66
2019-02-13,Apple,50
2019-10-05,Grape,71
2019-11-18,Pear,61
2019-02-09,Peach,64
2019-10-06,Grape,50
2019-10-09,Pear,57
2019-09-15,Grape,75
2019-08-15,Apple,66
2019-03-10,Grape,69
2019-01-18,Grape,50
2019-11-11,Pear,77
2019-06-25,Pear,74
2019-08-16,Peach,72
2019-12-29,Apple,68
2019-12-23,Pear,75
2019-07-25,Pear,70
2019-06-13,Apple,52
2019-06-01,Apple,55
2019-07-29,Peach,67
2019-01-07,Grape,56
2019-02-07,Pear,50
2019-05-07,Peach,67
2019-12-08,Apple,77
2019-01-09,Apple,64
2019-01-01,Grape,69
2019-01-03,Grape,69
2019-08-03,Pear,74
2019-02-04,Pear,60
2019-02-28,Pear,69
2019-08-23,Grape,79
2019-04-25,Apple,67
2019-12-13,Grape,51
2019-03-02,Peach,58
2019-11-26,Peach,77
